,Label,RSP_Rate_Mean,RSP_Amplitude_Mean,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Ratio,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SDSD,RRV_CVBB,RRV_CVSD,RRV_MedianBB,RRV_MadBB,RRV_MCVBB,RRV_VLF,RRV_LF,RRV_HF,RRV_LFHF,RRV_LFn,RRV_HFn,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_ApEn,RRV_SampEn,Condition,Participant
1,1,18.724662217087662,10.651437498402839,0.002371871714022539,0.0040945293316786945,0.5792782324629502,689.493218211161,3238.0,673.660848480532,696.5094751542091,0.20804843992604447,0.21293799203556546,3165.0,673.1003999999999,0.21266995260663504,0.004928022595563401,0.009361895006082954,0.0009458250612928898,9.898125339675149,0.6144692262921746,0.062079353938787475,492.5065730422244,815.5213995115178,1.65585891468214,0.22289958510873076,1.466337068793427,Anxious,1
2,2,20.29203359642368,10.59312762403227,0.0021659153389214747,0.0037884989279108154,0.5717080511662909,519.9321384290729,2971.9310344827586,471.4995781723975,529.4409950086668,0.15865091507900966,0.17494757866060745,2958.0,426.98879999999997,0.14435050709939148,0.009473435401371137,0.022715445203420344,0.002291320593439271,9.91369137451188,0.5781813144103177,0.03238250812155519,374.3713178087814,551.7878404202235,1.4739052223601745,0.013142868726264023,1.4533493255917969,Normal,1
3,3,16.502544949993805,10.123745039165675,0.002817833898524995,0.0044949497793989835,0.626888850113419,625.6357406670435,3660.3529411764707,711.2268505485267,631.9738318013117,0.19430553883143628,0.17092224458168193,3518.0,711.6479999999999,0.20228766344513927,0.004866346992333171,0.003834018291209313,0.00018243101696031612,21.01626332567844,0.4316228990855383,0.02053756618847489,446.8729819991541,901.1058782637789,2.016469812590918,0.3721052007891954,2.772588722239781,Anxious,1
4,4,14.367491887272603,11.303007762884045,0.0029936893638616074,0.005386410788381743,0.5557855650963099,691.0832077253795,4195.466666666666,451.7827965273747,716.3170149689772,0.10768356238337605,0.16472141543063454,4196.0,613.7964,0.14628131553860818,0.009473435401371137,0.0442847220668355,0.002048025014377981,21.623135340603003,0.5781813144103177,0.03238250812155519,506.51261876386945,389.43594789022444,0.7688573462209737,0.024913053640555738,1.4533493255917969,Normal,1
5,5,16.665387198254788,10.114303695898016,0.002829791871702717,0.004373903897888055,0.6469716614187809,771.4469790973594,3604.948717948718,730.7050304273548,776.4830222229009,0.20269498614203296,0.21399665833147466,3506.0,735.3696,0.20974603536794068,0.009786032133134446,0.006607674867498351,0.000267224183621149,24.727084120747964,0.39659697254756016,0.016038970491259186,549.0564104900379,875.4408838313858,1.5944461572719764,0.5402798672422735,2.3272777055844176,Normal,1
6,6,16.05099320744079,10.481206797951799,0.0029743692183551215,0.004537252693962783,0.65554409661,748.2755600215005,3775.576923076923,652.4929372663768,754.2821586793372,0.17281939967326235,0.1981884027969135,3693.0,748.713,0.20273842404549147,0.006603617592782886,0.021425254621893538,0.0010442934407793095,20.516507894471527,0.736942611472135,0.03591949542595965,533.3580293301868,753.0094812909247,1.4118274027609283,0.3800502489825117,2.2512917986064953,Normal,1
7,7,17.02033176540505,11.390462949466379,0.002542539301735438,0.0045384709047335955,0.560219367955755,818.2131279129391,3543.0041841004186,725.7317576184972,819.9121911555808,0.2048351398723406,0.2309376691071242,3496.0,744.2651999999999,0.21289050343249427,0.017321453025808432,0.012212122530487196,0.0003909542216689529,31.23670714784612,0.40809739104003545,0.013064673850174863,579.7654703436319,846.9032810358534,1.4607687493597827,1.0946961394196357,2.165272977529617,Anxious,1
8,8,13.230580030256668,10.792220543566327,0.003720207313280333,0.005385486441408596,0.6907838973794348,1103.0044683240667,4556.823529411765,925.8965947672995,1109.164883057689,0.20318903920486522,0.24205555936164425,4352.0,670.1351999999999,0.1539832720588235,0.009095444665271284,0.0036588155826560794,3.755164945021947e-05,97.4342175702936,0.2860279381849075,0.0029356005037814727,784.2980102640759,1048.5445338654783,1.3369210684500268,0.5829302049390552,1.2321436812926323,Anxious,1
1,1,12.531153837370738,0.4172249889975474,0.0060696488858755825,0.0037229860317239856,1.6303173941979414,1903.9872307870135,4907.818181818182,1215.8142707293293,1934.3862482084762,0.24773009628464088,0.3879498303015068,4702.0,981.4812,0.20873696299447042,0.006557674584473783,0.03411955136401105,0.0005202573407618282,65.58206620217751,0.8281950410528331,0.012628376765374537,1367.8176335422177,1041.865443898179,0.7616990879113577,0.17586973084628532,1.4533493255917969,Anxious,2
2,2,17.025331073781448,0.30681533312868575,0.0038544199495119725,0.003025347985347985,1.2740418517734995,1259.5997293826597,3461.5,1020.2559354951303,1287.5644133700941,0.29474387851946565,0.3638884094706514,3401.0,570.8009999999999,0.16783328432813877,0.009473435401371137,0.027484969120411876,0.002008583633000793,13.683756388749298,0.5781813144103177,0.03238250812155519,910.4455279084726,1119.3450265836489,1.2294475531722058,0.20688491202883208,1.4533493255917969,Normal,2
3,3,16.571046436093404,0.341140678388789,0.0041931426471161866,0.0031293666244676323,1.339933331662449,898.720201174982,3665.2156862745096,601.7127658185586,907.8330162018358,0.16416844664063046,0.24520254143310233,3648.0,441.8148,0.12111151315789473,0.007499726722293172,0.061338819729582654,0.002926477737268998,20.95994749880596,0.8547174674938766,0.04077860727192031,641.9348819413549,558.6019266391568,0.8701847217739896,0.3453774252813293,1.8971199848858815,Anxious,2
4,4,20.343251089613496,0.2982307855269637,0.0030575458154788906,0.0028244321374940482,1.0825347066726376,934.8410611028002,2984.090909090909,554.5364352399741,957.7456666071436,0.18583094554881083,0.3132749938196741,2825.0,440.3322,0.15586980530973452,0.009473435401371137,0.07135063081999107,0.017215221019058723,4.144624733019682,0.5781813144103177,0.03238250812155519,677.2284555099416,395.45282280562265,0.5839282439894723,0.0832378702229386,1.4533493255917969,Normal,2
5,5,16.76666233810697,0.22562040040222428,0.0036887436542486383,0.0035223030266783523,1.0472533527949313,966.6113523508332,3590.948717948718,788.1457261494766,972.8692573693453,0.21948119788235082,0.26917993774720267,3599.0,478.8798,0.1330591275354265,0.001772738881909938,0.0059336399478412205,0.0010987481931969648,5.4003637817837475,0.6738846506560136,0.12478504743127294,687.9224490937846,876.9892104970166,1.2748373187301765,0.6896787451016118,1.8925641683500207,Normal,2
6,6,17.725746297883077,0.20529121152973118,0.004064936998858454,0.002823607042960892,1.4396256054793937,1412.2573622193856,3442.280701754386,1095.7325298367098,1424.874180820479,0.3183158564838309,0.4102679254192191,3434.0,1058.5764,0.30826336633663365,0.005874022769133054,0.01675484726723722,0.0013343468890318056,12.556590347652733,0.6991902347416608,0.05568312857099491,1007.5381955957877,1177.338667631492,1.1685300594835475,0.39585284023672784,2.251291798606495,Normal,2
7,7,18.97135691652728,0.19264365919212698,0.0033969464355911357,0.003133807356355301,1.0839678542148399,2227.176670693329,3272.7258687258686,1790.740966054697,2231.501477527443,0.5471710854755656,0.6805264968802319,3134.0,856.9427999999999,0.27343420548819397,0.009583180477301993,0.0019698320179625255,0.00017455725354423976,11.284733105996605,0.16796591793134408,0.014884350064255267,1577.909826987455,1980.8349231850289,1.2553536896128203,1.1005532941458602,1.3969214536941768,Anxious,2
8,8,17.026521823562035,0.2881573664266228,0.004477638346863317,0.00295357705131088,1.5160052604268495,2150.028846047176,3721.153846153846,1944.85798902151,2160.3305270938395,0.5226491753442818,0.5777855296870964,3541.0,2014.8534,0.5690068907088393,0.012118901843876146,0.007256660951473909,0.0004659295306303098,15.574589019195871,0.3657316109218291,0.02348258502815454,1527.5843653123625,2287.2322142219864,1.4972870017259505,0.7026324037672693,1.5483502204542625,Anxious,2
1,1,10.334465872028042,0.2905214517723629,0.00778147836813604,0.0041578278720894885,1.871524894133126,2636.072351055638,5982.461538461538,2284.6480557104496,2686.4039110553226,0.3818909726409999,0.4406333971573741,5340.0,1463.3262,0.27403112359550563,0.011123369118009688,0.007796434339466812,6.597382300124545e-05,118.17466359831279,0.4106460443673038,0.00347490766517542,1899.5744225132814,2613.5895795354727,1.3758816440987318,0.3337485036496828,1.4533493255917969,Anxious,3
2,2,14.386162153090023,0.3720529333164504,0.0038468864468864474,0.0044852436491349705,0.8576761370875275,1606.0140918304219,4222.2,1244.1292706568975,1649.974935127715,0.2946637465437207,0.3803737605585766,4449.0,361.7544,0.08131139581928523,0.009473435401371137,0.04750987345511636,0.004252559248013217,11.17206620397184,0.5781813144103177,0.03238250812155519,1166.708465416641,1317.0066973769244,1.12882244057997,0.38460441084043095,1.704748092238425,Normal,3
3,3,11.553389553538397,0.24773847107089383,0.00616783704385913,0.004214044830264153,1.463638212760187,1481.5413277672521,5210.4,1503.5004489523774,1503.821319078432,0.28855758654851404,0.2843431075862222,5110.0,714.6132,0.13984602739726026,0.010106608657828397,0.005519389008791946,0.00014967412693196218,36.876039446022034,0.34986712965515554,0.009487654718649487,1063.3622524132581,1841.2734506701072,1.731558033484272,0.3935658728483964,2.0149030205422647,Anxious,3
4,4,11.662150436965014,0.4467490922825214,0.0073145516781595475,0.00302778268926512,2.415811314363145,2551.737091045663,5247.0,1607.3683743650959,2675.597347067821,0.30634045633030227,0.4863230590900825,4882.0,667.17,0.1366591560835723,0.009473435401371137,0.020285326236923182,0.0005821163991266913,34.84754297827006,0.5781813144103177,0.03238250812155519,1891.9330278363927,1260.1014244893151,0.6660391282086566,0.09531017980432521,1.4533493255917969,Normal,3
5,5,12.959655799554989,0.3811863936134359,0.0050745020290501415,0.004268554336187178,1.1888104565122777,1548.74510163245,4695.0,1628.659155277063,1561.9846948754432,0.34689225884495484,0.3298711611570714,4773.0,974.0681999999999,0.20407881835323693,0.002807147801480446,0.0026249473326626434,9.778921927836049e-05,26.842911233299013,0.47468394723997004,0.017683772937829405,1104.4899698560262,2021.1786646961784,1.8299656129603836,0.48935239345039694,1.7429693050586228,Normal,3
6,6,13.686724535027915,0.367041063321267,0.004553408943915317,0.004492044696962159,1.0136606492350035,2047.2112739040883,4534.6511627906975,1615.3546991254618,2071.740283567216,0.35622468876555136,0.45145948396264324,4674.0,1008.1679999999999,0.21569704749679072,0.012568519582795468,0.019183160223636468,0.00019073173732846486,100.57665542363603,0.6005545385124088,0.005971112640232769,1464.9416033677194,1752.9083566164657,1.1965721722877871,0.35948166530224723,2.0149030205422647,Normal,3
7,7,12.814703764515913,0.30165391272636916,0.00444038820122426,0.005007319016839823,0.8867795693246325,1588.928343538146,4719.854748603352,1251.6759466462224,1593.4100111378225,0.2651937428829997,0.3366477207817305,4568.0,631.5876,0.13826348511383538,0.017881782400638143,0.007817008972391471,0.00014485146911058194,53.9656865090118,0.30247318538411283,0.00560491684532916,1126.7110240860866,1365.2500207025512,1.211712667682427,1.0450745535172898,1.630355811095781,Anxious,3
8,8,11.208877487295261,0.29397690120843306,0.005864863409555943,0.004919011141191118,1.1922850429112446,1724.6720433586372,5417.239436619719,1399.674140289076,1736.5717163077131,0.2583740587184481,0.31836732777586224,5200.0,1150.4976,0.22124953846153844,0.0056909632479293796,0.007318068057225724,0.0003492888830695243,20.951334015887063,0.5478284660130103,0.026147665136625697,1227.9416366179455,1552.525276782304,1.264331488146572,0.5102987693755856,1.9694406464655074,Anxious,3
1,1,11.225337905693925,1.1604071881385014,0.0025067398791046446,0.007750028857712622,0.32344910259398635,1081.4549586488597,5239.866666666667,1679.0492328805553,1081.1607610031936,0.32043739653945813,0.20638978574178599,4670.0,1187.5626,0.2542960599571734,0.0006511007406880524,0.0015005967811902372,2.2666845965541836e-05,66.20227549397238,0.6901312417468819,0.010424584904331836,764.4961056581664,2248.1010558484822,2.9406311414929416,0.31000864990980626,1.9459101490553135,Anxious,4
2,2,13.203562264337798,0.6678643935896157,0.002847175092573862,0.005704338713702617,0.499124479711303,1032.655172786324,4378.0,1019.7951351360031,1063.6886154266365,0.2329363031375064,0.23587372608184654,4517.0,947.3814,0.20973686074828427,0.009473435401371137,0.011790150320918591,0.0009648361930430161,12.219846649547216,0.5781813144103177,0.03238250812155519,752.1414330391043,1230.5476423121536,1.6360588424706244,0.16709308470755824,1.4533493255917969,Normal,4
3,3,11.111934135715122,0.8777546977676063,0.004182953590415372,0.006714374459818564,0.6229848536818728,2325.722253408605,5576.375,1701.2425392692703,2363.9740605894526,0.3050803683879349,0.4170670468554581,5605.0,1276.5185999999999,0.22774640499553966,0.003007932609553562,0.02598784403576347,0.0013705735613318683,18.961290928820727,0.8558105883292247,0.04513461617892336,1671.5820887919003,1730.3946588188537,1.0351837761491325,0.2495584439933709,1.2992829841302607,Anxious,4
4,4,11.870726617149286,0.5753811652290652,0.0027034653158418045,0.007374373976720316,0.3666026871401151,779.7822539891272,5072.166666666667,778.5004038456749,817.5831789765825,0.15348478372405117,0.15373750612607245,4980.0,750.1956,0.15064168674698794,0.009473435401371137,0.005078519342530584,6.727814890435093e-05,75.48542023281131,0.5781813144103177,0.03238250812155519,578.1186100383962,936.9656505459687,1.6207152550991903,0.09531017980432521,1.4533493255917969,Normal,4
5,5,13.32033701751895,0.42532700059029466,0.0027253523253355904,0.006416883426635094,0.4247158852883695,1524.5942862627153,4583.225806451613,1149.4117300709736,1537.2426681448273,0.2507866246635711,0.33264655739121746,4618.0,612.3138,0.13259285404937202,0.006354327439036982,0.019572472925555178,0.0019654970560895766,9.95802708781222,0.7017160555244356,0.07046737765789736,1086.994714974509,1208.6095895974777,1.1118817533770813,0.48873818389542123,0.9162907318741548,Normal,4
6,6,10.607802418458329,0.7214741785704746,0.004450279575506463,0.007261484018278202,0.6128608923884523,2452.9345945214277,5870.545454545455,2142.5653007975784,2489.902445782993,0.3649686928390325,0.4178375950776713,5406.0,2529.3156,0.4678719200887902,0.010070814859169918,0.009972484690227946,0.0008623927081315786,11.563739577336971,0.477022457203551,0.04125157385405294,1760.6269039061242,2466.042384389524,1.4006615364779251,0.2980205360818742,1.7047480922384253,Normal,4
7,7,15.286898072498122,0.3804375442188443,0.002376697886795332,0.005704859545535229,0.4166093604627651,1628.311267706842,4044.769230769231,1185.9842300095268,1632.1036266463566,0.2932143126949117,0.4025721060474867,3960.0,575.2488,0.14526484848484847,0.01826893321276577,0.01788125039497955,0.001461628390047377,12.233786998622783,0.47541581873345895,0.038860887375837004,1154.071542000796,1217.0604190452032,1.0545796987032574,0.9117233612283866,1.3422343713258602,Anxious,4
8,8,13.394866965150891,0.5186452769737127,0.004514812626569477,0.005517067253691544,0.8183356154573891,4263.494798089161,5009.763157894737,2933.9207708839995,4291.760983748002,0.5856406138203402,0.8510371975111132,4804.0,2699.8145999999997,0.5619930474604495,0.014684121231012872,0.0153291867189224,0.0009711513180249671,15.78455018739758,0.49473791316970583,0.0313431746420437,3034.7332948400604,2829.518688547279,0.9323780423664555,0.4545144372966132,1.8152899666382492,Anxious,4
1,1,13.315888744663411,5.387621015572184,0.0029644801610728883,0.006129629406512264,0.4836312221295718,1681.485722595978,4571.714285714285,1128.956534656165,1706.728750193764,0.24694380796803814,0.3678020141919832,4518.0,1120.8455999999999,0.2480844621513944,0.003736774783440596,0.036250164399526996,0.0012714374794684947,28.511165499605088,0.8786134436678202,0.030816468856034316,1206.8394729080517,1045.2866596856243,0.8661356237933262,0.09123157106578095,1.0986122886681098,Anxious,5
2,2,12.137285609941799,5.204187982895072,0.0029379483742529573,0.007078409065372255,0.41505772654839496,2735.3854572984774,4920.125,2037.1434207405887,2827.503155654843,0.414043021415226,0.5559585289598288,4187.0,656.7918,0.15686453307857653,0.009473435401371137,0.02085234868346801,0.00046992639825517343,44.37364821574683,0.5781813144103177,0.03238250812155519,1999.3466551899016,2074.251572426616,1.037464697301129,0.29408422309206816,1.3862943611198906,Normal,5
3,3,14.140805900679347,5.017792128593376,0.0027416655302909387,0.0057926197631493846,0.4733032103595774,998.5892429775499,4279.860465116279,705.2666358800002,1010.3320701561753,0.1647872966019323,0.23332285038652995,4088.0,765.0215999999999,0.18713835616438354,0.008726736942222093,0.03307212230726678,0.0009198501114141956,35.95381671087809,0.7741835556842684,0.021532722434167432,714.4126580576742,696.0004377713811,0.9742274719258871,0.28542381494102465,1.4533493255917969,Anxious,5
4,4,13.113411798547139,5.225978081229521,0.0037729697688203907,0.0056657075871380785,0.6659309028559013,3833.568572492215,4783.2307692307695,2789.770903193969,4003.9617955977133,0.5832398723347849,0.8014600920266121,3912.0,382.51079999999996,0.09777883435582821,0.009473435401371137,0.0020378500946683794,3.8280609892503355e-05,53.23452526986671,0.5781813144103177,0.03238250812155519,2831.2285372790084,2747.687819660806,0.970493121089232,0.28925987611967585,0.7537718023763802,Normal,5
5,5,13.648628415351457,4.191043357786717,0.0032991479905783282,0.00561435162440156,0.5876276035578709,1443.305443478477,4460.71875,1543.9880486085478,1444.7482519528228,0.3461298806629644,0.3235589429345836,4229.0,705.7176,0.1668757625916292,0.0018010932195546895,0.004412709903763299,0.00011854487129871105,37.22396300590761,0.696852085121453,0.01872052379298946,1021.5912860632517,1929.805542724887,1.8890191890354509,0.7175322655494702,0.968250470804866,Normal,5
6,6,12.757485448657919,3.502433320170546,0.003282699330341598,0.006107108386295241,0.5375210529598909,2239.725788965269,4698.857142857143,1911.7152121236072,2267.534175933053,0.40684684679755717,0.47665330544682244,4404.0,1113.4325999999999,0.25282302452316074,0.008881940442428038,0.0018575580226014513,1.2444523455765326e-05,149.267107672241,0.172764869065135,0.0011574208930509335,1603.3887923745117,2176.799137499237,1.3576240197335687,0.6296613251312233,1.2443240998495033,Normal,5
7,7,13.825153967033167,4.627524740373629,0.003221079726168471,0.00554287311506618,0.5811209564608647,1687.8688053775586,4386.072538860104,1528.6578177857118,1692.2814927933193,0.348525430038372,0.3848246444679683,4056.0,818.3951999999999,0.2017739644970414,0.012660672323155221,0.0021796793466086237,6.604548762870535e-05,33.00269897108413,0.14622442456040777,0.004430680796395615,1196.6237192306496,1800.4669178658507,1.5046224547708553,1.018070171931655,1.4353364461874933,Anxious,5
8,8,11.735202327161359,4.184227129857475,0.004281048981124367,0.005941922363288628,0.7204821469183533,2672.433225071443,5115.459459459459,2257.418049843362,2690.798282246033,0.4412933125037216,0.5224229116173729,4442.0,1160.8758,0.26134079243583974,0.017069075315853152,0.003015643659924623,0.00010325733125403366,29.20512881071405,0.1493782048314681,0.005114793562446742,1902.6817121812837,2563.5278047347397,1.3473235109806383,0.7491408792492851,1.2721810543524696,Anxious,5
1,1,27.72472762729203,2.686833726606007,0.003029683561035108,0.0016949189714351369,1.7875093807403593,1608.319397253571,2362.235294117647,1136.8939371847202,1619.9422663101918,0.48127887176005396,0.6808464005505929,2533.0,966.6551999999999,0.38162463482037107,0.0037066905758062025,0.020249870531901047,0.017664386991501253,1.146367011866516,0.4865307364847398,0.4244109708744759,1145.4721616386407,1128.2504933416378,0.9849654414365107,0.7264733753949772,1.479076094570857,Anxious,6
2,2,21.57237463930127,2.361572342314042,0.003545111923501,0.002200449448302209,1.6110853745066884,1277.222417376189,2895.733333333333,992.8597127466711,1299.826847127076,0.3428698704116417,0.4410704544765364,3113.0,616.7615999999999,0.19812451011885637,0.009473435401371137,0.030461848524823244,0.007187032463351482,4.238445934418135,0.5781813144103177,0.03238250812155519,919.1163779718853,1061.4922996115645,1.1549052166319185,0.3059471659216553,2.1972245773362196,Normal,6
3,3,18.14700410101081,2.0491643704309803,0.003851892829435141,0.0029946244502995095,1.2862690775966552,1242.196563305016,3427.222222222222,845.797639981776,1253.6667138110718,0.24678809401316207,0.36244996173594246,3526.0,361.7544,0.10259625638116845,0.01169995078407008,0.0506609382954494,0.008539846162386042,5.932301042914182,0.7145333277941314,0.12044792107231365,886.4762346836636,803.0611315077813,0.9059026063957047,0.4743904557552998,1.0520922730332165,Anxious,6
4,4,18.349492206331835,1.9325365513700237,0.004406931550195529,0.002158864443714737,2.0413192514359837,443.312530840264,3304.2105263157896,330.3687466633759,455.232196731708,0.09998416990449413,0.1341659459376396,3290.0,385.476,0.11716595744680851,0.009473435401371137,0.04473783995186626,0.0024325023986817166,18.391694074427935,0.5781813144103177,0.03238250812155519,321.8977733234392,338.6278799409042,1.0519733530453932,0.17389064634669982,1.4533493255917969,Normal,6
5,5,17.17095914304573,1.9553961130387523,0.00422007879093062,0.0027715254866059655,1.5226555957450587,618.1599481679376,3500.3,475.2167899689092,622.1016092278093,0.13576458874065342,0.17660199073449065,3539.0,363.23699999999997,0.1026383159084487,0.007296529987804184,0.01998722695251431,0.0009268111928965913,21.565586503166433,0.7085013977078106,0.03285333313813574,439.89226647204765,508.0913193853973,1.155035807881572,0.35549315190516007,1.550597412411167,Normal,6
6,6,18.102023974287857,1.510421496115893,0.0035468352918934525,0.0030944307903561213,1.1461995863495356,490.266962904145,3324.6,395.8589545083031,494.45315536674786,0.1190696488324319,0.1474664509727922,3294.0,318.75899999999996,0.09676958105646628,0.014191069393708183,0.025083350041392262,0.000726671394236227,34.518147047409634,0.6270666504673471,0.01816628944786897,349.63117913891296,437.2260997501715,1.2505352092081465,0.4729950901276241,1.7346010553881062,Normal,6
