,Label,RSP_Rate_Mean,RSP_Amplitude_Mean,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Ratio,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SDSD,RRV_CVBB,RRV_CVSD,RRV_MedianBB,RRV_MadBB,RRV_MCVBB,RRV_VLF,RRV_LF,RRV_HF,RRV_LFHF,RRV_LFn,RRV_HFn,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_ApEn,RRV_SampEn,Condition,Participant
1,1,17.99095265702567,10.487593049312855,0.002499542746917544,0.004171761867244259,0.5991575805281204,918.7452235055623,3341.4736842105262,921.6849885102354,922.7661795264942,0.2758318860523953,0.27495210506876394,3174.0,836.1863999999999,0.26344877126654065,0.0073043482126129615,0.011006540159022315,0.000859479972073979,12.806046117005895,0.5741433842941315,0.04483377453495915,652.4942229927872,1128.3872230095767,1.7293443884208155,0.47688174244281,1.637608789400797,Anxious,1
2,2,19.67626422109879,10.666780331607725,0.0021875239445954928,0.003927750223135107,0.5569406964095145,551.5127108873106,3054.842105263158,513.50510017814,558.975580593374,0.1680954636880993,0.18053722316355228,2999.0,465.53639999999996,0.15523054351450483,0.010358681452007992,0.016621026003229913,0.0040961847464768796,4.0576846582727075,0.530145112151842,0.031440961597983784,395.25542355526227,609.2192757686457,1.5413305914661746,0.10587954264643162,1.6094379124341003,Normal,1
3,3,16.689570860134825,10.067793830729372,0.002739091795949201,0.004478907757563526,0.6115535180030668,631.7508090582573,3612.9666666666667,703.044564652203,636.9341015195768,0.1945892751069397,0.17485652853839154,3507.0,760.5738,0.21687305389221556,0.009745347115006372,0.006740083504812144,0.0002874080438078487,23.4512695452544,0.40184512830429303,0.017135325127232204,450.3804223534536,886.3976505692781,1.968108751125161,0.36443365575886055,2.833213344056216,Anxious,1
4,4,15.040586389343305,11.561307667309764,0.0028779723831150266,0.00516343979600954,0.5573750245600247,743.4795344740958,4042.3478260869565,555.2973493949519,757.8200908152871,0.13737000705663835,0.183922701969413,4168.0,640.4832,0.15366679462571978,0.010358681452007992,0.04801899626988776,0.002258580013592747,21.26070184846072,0.530145112151842,0.031440961597983784,535.8597251348948,574.077213855831,1.0713199498456718,0.07950674446691641,1.4881570938484447,Normal,1
5,5,16.556866301233942,10.1475185814674,0.002841857010156996,0.0044176830442311105,0.6432912867907244,752.6679136480404,3637.860465116279,710.997694424833,757.1001820857565,0.19544391579683826,0.20689851105215012,3531.0,698.3046000000003,0.19776397621070527,0.01179880394555279,0.0064426466942691385,0.00023466954937303324,27.454123091308443,0.3487012764745311,0.012701235268553327,535.3506727904083,851.1375330096267,1.589869175980003,0.5740709986028718,2.1400661634962703,Normal,1
6,6,16.557819132674048,10.450185430390388,0.0029469461496059142,0.004355586097798918,0.6765900348279521,738.3286841926429,3657.935483870968,666.1698663639788,744.4434015706477,0.1821163520519537,0.20184300336847796,3503.0,566.3532,0.16167662003996575,0.008352406917138419,0.021491427550416664,0.001021200966446758,21.045247954666085,0.6963033493472379,0.03308601309175147,526.4009774601851,781.3236158159847,1.4842746295528695,0.44251497142928686,1.8245492920510458,Normal,1
7,7,17.09858081573489,11.341435907075919,0.002539541758598096,0.004516267269081311,0.5623098916186783,828.6065158231114,3530.4578313253014,729.6942571379582,830.2346659599186,0.20668544761063967,0.23470228378625332,3488.0,753.1608,0.21592912844036696,0.015653630108598476,0.011676446860141132,0.00039702490550718947,29.4098599311415,0.4211203505183616,0.014319019250834508,587.0645622764066,848.682872172783,1.4456380553476487,1.121592365058115,2.2196059795323544,Anxious,1
8,8,13.55225204250517,10.839134911596048,0.003599932036150521,0.0052858124045778105,0.681055580601532,1071.7016315639228,4446.851063829788,965.5337145452702,1077.501415160437,0.2171275135339743,0.24100236688406984,4303.0,719.0609999999999,0.1671069021612828,0.010844501873278255,0.004648152187892597,5.103963389233592e-05,91.06946569596302,0.2990378142467444,0.0032836232425595565,761.9085573980465,1133.1399110484117,1.4872387244450145,0.5947050377301117,1.3055330044754323,Anxious,1
1,1,12.736131897727773,0.42491944474255583,0.00590364998491612,0.0037779872688392183,1.5626442242432461,1790.1838188474271,4844.7692307692305,1162.7324999314162,1814.212246903227,0.23999749927135391,0.369508584119535,4654.0,1008.1679999999999,0.2166239793725827,0.007406887470074192,0.036598447911123426,0.00047832715478610577,76.51342296777862,0.822739087221476,0.010752872572018487,1282.8417822969548,1028.6936834581488,0.8018866376617789,0.34434516561551476,1.4881570938484447,Anxious,2
2,2,17.310696959151283,0.29629861493518905,0.0038233369850371804,0.003176171028084507,1.2037566463613791,1504.9420669912845,3518.3636363636365,1128.95974845712,1528.1249513490327,0.32087636899974986,0.42773920564580975,3308.0,649.3788,0.1963055622732769,0.010358681452007992,0.032322434606857985,0.0024003564133333218,13.465681357699932,0.530145112151842,0.031440961597983784,1080.547515599264,1175.379638161639,1.087763028643661,0.19222123533892743,1.4881570938484447,Normal,2
